DER_mass_MMC,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,Label
122.391,108.544,90.738,43.371,2.655,2.78,152.452,4.311,-1.355,0
142.937,31.811,94.003,85.933,2.46,1.239,154.629,0.957,1.353,1
131.237,86.008,80.404,0.798,2.872,0.798,82.726,2.129,-1.328,0
112.406,87.056,25.131,8.717,0.747,8.717,66.18,0.864,-1.02,0
106.734,57.081,76.769,1.35,2.978,1.35,71.774,1.578,-1.388,0
348.814,37.927,78.947,199.004,2.587,2.872,262.015,1.22,1.342,0
112.406,98.411,41.276,33.456,1.448,1.988,95.803,1.321,-1.121,0
55.949,28.379,41.76,163.917,0.718,12.272,353.628,2.956,0.299,0
114.71,23.324,78.606,93.103,2.864,26.408,235.28,3.447,1.376,1
112.406,128.993,211.161,61.536,2.882,129.606,581.021,0.828,-1.411,0
104.055,85.365,85.295,45.477,1.616,73.492,336.632,0.9,-1.402,0
133.629,82.515,89.732,3.764,3.097,3.764,93.346,1.981,-1.385,1
112.406,59.11,29.496,4.852,1.316,4.852,46.698,1.285,-1.414,0
99.078,24.896,63.416,45.141,2.576,24.36,96.53,1.067,1.401,0
112.406,98.321,38.342,24.824,1.06,24.824,76.139,1.806,-1.307,0
101.798,24.635,55.871,95.698,2.282,54.805,163.662,1.617,1.338,0
112.406,72.189,51.987,1.071,2.001,1.071,60.377,1.696,-1.368,0
24.39,52.588,19.221,72.786,0.53,0.938,148.889,1.958,-0.055,0
93.778,0.082,48.894,120.447,1.531,28.805,151.119,0.852,0.932,0
104.292,97.832,72.64,1.003,2.757,1.003,82.148,2.742,-1.292,0
106.396,1.226,66.0,211.845,1.456,26.638,395.007,4.158,1.013,1
108.243,74.883,63.514,49.621,2.392,27.826,96.872,1.047,-0.095,0
73.412,75.947,57.887,14.435,2.525,14.435,63.32,1.794,-1.381,0
87.512,0.99,65.712,36.242,3.14,36.242,57.681,1.321,0.786,0
136.578,2.557,102.645,135.059,1.574,2.13,269.589,1.055,1.06,1
427.162,91.413,300.502,32.185,4.829,3.965,105.348,1.797,-0.804,0
106.927,11.468,65.412,61.918,2.496,81.804,359.652,1.24,0.448,0
108.59,41.94,78.583,36.133,2.536,4.676,106.072,1.064,0.974,1
104.534,53.163,61.958,101.71,1.838,28.589,157.107,0.546,1.217,1
112.406,81.912,36.658,0.577,1.135,0.577,65.17,0.831,-1.406,0
101.934,24.171,67.251,82.752,1.851,3.715,193.188,0.656,1.404,1
118.321,17.396,59.543,105.019,2.177,18.868,157.058,1.332,1.264,1
155.362,85.14,81.265,87.926,2.225,26.173,175.648,1.832,1.353,0
67.17,31.366,41.297,99.488,1.507,23.469,156.589,1.898,1.411,1
112.406,82.061,44.033,23.08,1.244,23.08,72.164,1.021,-1.162,0
112.406,80.2,144.929,28.166,3.665,28.166,73.604,1.793,-1.414,0
60.889,88.443,50.764,56.601,1.272,6.892,148.4,2.298,-0.665,0
108.886,3.604,78.316,3.889,3.362,3.889,62.631,0.852,-1.409,1
112.406,110.889,104.712,1.199,3.018,1.199,85.441,2.938,-1.279,0
84.548,46.584,53.224,3.789,2.857,3.789,55.963,1.795,-1.278,0
112.406,82.417,25.785,26.454,1.115,26.454,48.633,1.169,-1.339,0
112.406,106.346,77.923,23.259,1.732,23.259,96.989,0.654,-1.355,1
141.505,83.506,103.363,20.823,3.246,20.823,84.038,1.553,-1.407,0
142.524,31.134,98.309,30.942,3.323,8.589,105.651,1.183,-1.37,0
87.994,57.073,61.762,16.327,3.017,16.327,59.125,1.485,1.26,1
181.614,65.679,123.473,1.313,3.522,1.313,89.619,1.56,-1.346,0
112.406,92.929,19.918,21.568,0.708,21.568,55.758,1.178,-0.884,0
87.455,56.726,67.906,54.685,1.629,14.448,261.33,1.065,-0.55,0
99.445,20.081,73.609,134.931,1.411,41.611,315.942,0.236,1.092,0
95.522,24.068,53.724,232.526,1.079,57.263,396.943,2.946,1.246,1
83.514,38.021,59.727,0.73,2.905,0.73,60.547,1.367,-1.4,0
80.921,53.099,58.482,42.405,2.168,2.55,109.443,0.669,-0.835,1
112.406,106.838,81.68,2.747,2.548,2.747,90.095,2.319,-1.299,0
479.71,1.391,240.274,49.199,3.325,24.885,242.448,0.387,0.933,0
58.535,64.847,46.795,62.352,1.642,5.268,120.313,1.376,-0.043,0
149.757,96.755,81.771,1.64,3.038,1.64,89.332,2.334,-1.334,0
92.337,2.289,63.379,126.199,1.272,5.937,305.145,0.358,1.076,0
149.221,8.67,104.124,64.026,2.621,21.324,182.762,1.492,1.232,1
66.199,32.415,48.586,5.401,2.8,5.401,49.61,1.259,-1.413,0
152.585,9.19,73.341,120.272,2.799,17.138,390.458,1.318,0.293,1
130.597,63.878,104.659,10.894,2.842,10.894,93.703,1.523,-1.394,0
56.57,56.039,51.512,0.965,2.139,0.965,52.096,1.213,-1.405,0
138.792,53.518,111.599,3.586,3.663,3.586,55.51,1.541,-1.394,0
117.301,33.918,90.438,3.294,2.942,3.294,85.381,0.88,-1.414,1
180.098,40.915,76.515,127.148,2.217,1.049,205.65,1.303,1.384,0
107.504,12.186,75.581,82.662,2.518,52.851,217.563,2.816,1.258,0
123.844,60.95,93.278,37.289,2.79,23.33,172.691,1.136,-1.409,0
124.346,27.18,82.578,97.346,1.955,1.522,258.963,0.719,1.413,1
127.593,42.415,87.414,47.826,3.049,25.509,145.222,0.496,1.414,1
91.63,60.561,72.494,9.762,2.679,9.762,59.914,1.351,-1.325,0
124.588,66.613,68.978,36.152,2.738,2.457,151.843,2.443,1.382,1
196.884,107.973,101.946,24.91,3.082,12.286,198.052,3.019,1.304,0
131.22,5.008,91.324,7.544,2.99,1.517,172.691,0.776,-1.275,1
124.236,65.027,83.84,204.373,1.205,62.068,436.72,0.458,1.025,1
112.406,69.056,25.281,29.001,0.933,29.001,53.687,1.547,-0.225,0
84.63,4.559,50.087,71.922,2.043,3.221,133.26,1.256,1.136,0
79.647,30.257,49.502,63.771,2.144,24.576,97.461,1.611,1.412,1
85.161,83.814,59.263,52.255,1.837,20.383,149.19,2.027,-0.025,0
103.257,41.015,65.499,99.963,2.5,1.934,199.41,2.565,-0.939,0
121.487,98.233,101.953,166.648,1.802,2.116,363.442,6.927,-0.266,0
82.998,27.416,60.77,6.376,3.072,6.376,54.1,1.328,-0.932,0
81.419,47.528,60.266,42.22,2.412,0.744,113.382,2.362,1.355,0
221.662,78.911,175.382,7.93,3.781,7.93,84.512,1.634,-1.313,0
155.774,24.207,95.081,164.441,1.609,21.597,281.919,0.993,1.281,0
112.406,84.006,175.607,1.066,3.637,1.066,85.545,1.544,-1.382,0
136.473,56.204,102.138,74.951,3.638,2.437,151.566,2.492,-1.414,0
31.691,53.51,25.114,57.932,0.738,5.989,208.423,1.6,-0.297,0
111.198,37.537,80.255,26.154,2.604,40.235,140.936,0.585,-1.407,1
217.98,82.109,133.406,23.37,3.748,34.05,137.834,1.533,-1.412,0
109.328,83.202,80.523,3.064,2.716,3.064,85.886,1.811,-1.34,0
106.847,83.143,68.727,0.304,2.711,0.304,71.35,2.441,-1.301,0
112.406,74.073,49.078,2.419,1.706,2.419,64.212,1.324,-1.403,0
347.6,137.113,201.408,58.465,3.111,25.481,240.756,1.483,1.414,0
150.957,88.441,73.234,36.892,3.119,3.047,98.235,1.79,0.51,0
147.214,95.742,119.824,2.81,2.719,2.81,121.934,1.403,-1.39,0
97.436,60.909,66.56,80.559,1.948,37.286,214.093,1.62,1.304,1
112.406,83.839,39.759,21.004,1.575,21.004,54.075,1.564,-1.113,0
88.018,12.232,64.137,168.213,1.037,42.881,330.685,2.029,0.784,0
112.406,146.157,115.016,2.254,3.29,2.254,106.686,3.726,-1.17,0
131.573,53.755,91.882,50.34,2.603,0.036,130.576,0.923,0.984,1
131.979,32.73,92.891,57.042,2.501,24.979,179.88,0.437,-0.774,1
112.406,76.745,215.421,31.009,3.648,31.009,73.501,1.15,-1.291,0
87.197,28.011,54.131,6.923,3.087,6.923,54.953,1.437,-1.414,0
118.403,26.577,82.761,78.83,2.016,23.351,203.029,0.57,1.414,0
158.814,52.547,95.495,85.922,2.327,24.926,160.583,1.174,1.413,1
112.406,87.507,27.904,4.448,1.023,4.448,59.398,1.806,-1.296,0
75.748,20.14,54.686,66.834,1.566,24.238,143.629,1.11,1.393,0
131.982,16.507,69.653,116.457,1.785,0.579,206.682,0.595,1.281,1
119.08,12.105,86.581,44.879,2.269,1.65,144.412,0.54,-0.686,1
112.406,110.272,48.795,6.786,1.352,6.786,69.94,1.809,-0.881,0
52.808,31.858,38.581,59.637,1.263,32.117,112.576,1.307,0.223,0
86.773,29.141,57.56,0.579,3.023,0.579,58.001,1.256,-1.407,1
112.406,85.696,59.928,84.541,2.747,22.735,134.697,2.136,1.411,0
130.712,17.149,77.066,38.284,2.777,1.582,116.412,0.572,1.384,0
123.612,85.868,57.745,63.371,2.37,0.129,129.244,2.278,1.235,0
82.287,22.601,58.95,68.858,1.964,1.639,242.575,2.308,1.402,0
119.04,28.778,83.591,65.57,2.402,30.783,132.283,0.407,1.384,1
119.995,62.752,62.817,67.586,2.322,35.892,118.171,1.344,1.341,1
30.635,87.592,27.767,51.0,0.746,0.777,131.678,2.199,-0.552,0
99.969,6.743,69.454,67.159,1.959,1.754,149.859,1.225,0.762,0
82.412,54.715,63.818,1.74,2.65,1.74,65.873,1.448,-1.394,0
90.714,72.156,79.185,45.292,2.018,45.292,67.854,0.886,-0.368,0
109.889,5.708,80.648,2.499,3.155,2.499,73.599,0.867,-1.393,1
95.26,42.921,65.735,1.128,3.186,1.128,58.887,1.584,-1.37,0
348.958,94.855,273.397,66.064,4.236,42.682,130.538,3.883,0.251,0
152.709,42.331,103.471,89.041,2.52,27.761,253.237,0.353,1.385,1
112.406,77.279,38.349,0.449,1.271,0.449,60.693,0.919,-1.413,0
112.406,115.9,105.015,0.38,2.725,0.38,109.811,2.124,-1.33,0
112.406,64.303,43.222,4.222,1.786,4.222,51.546,1.558,-1.402,0
92.955,56.906,75.737,58.898,1.966,3.538,163.293,2.771,-1.412,0
282.629,84.785,202.735,46.938,3.279,3.149,176.267,1.114,0.846,0
67.996,72.072,58.302,27.145,1.602,24.577,112.632,1.298,-1.413,0
74.866,30.628,53.478,7.941,2.873,7.941,53.122,1.505,-1.077,0
102.597,19.486,64.918,45.01,2.672,1.327,231.906,1.286,1.383,1
47.663,68.994,36.779,116.205,0.949,23.311,224.611,2.879,0.026,0
112.406,75.799,53.99,4.434,1.865,4.434,64.14,1.393,-1.371,0
128.723,82.759,93.547,40.742,3.157,2.188,135.275,1.088,1.414,0
65.551,56.794,50.144,9.288,2.41,9.288,54.206,1.342,-1.383,0
102.477,12.791,73.279,2.921,3.046,2.921,73.763,0.781,-1.411,1
52.717,42.424,39.943,61.947,1.059,44.423,124.134,0.616,-0.723,0
151.488,59.057,123.506,47.23,2.795,4.03,112.208,1.635,-0.681,0
70.548,75.529,68.73,22.405,2.055,22.405,62.438,1.794,-1.345,1
112.406,295.276,98.566,211.903,3.1,118.98,569.414,3.287,-0.539,0
99.012,31.478,75.38,42.648,2.219,3.468,132.701,1.768,-0.017,0
80.798,17.07,55.328,27.372,2.531,59.448,314.406,1.872,-1.298,0
147.71,44.031,104.676,79.721,2.837,47.622,299.442,0.271,-1.412,1
326.707,23.92,140.09,150.583,3.026,95.803,212.648,0.948,1.329,0
102.374,82.263,86.368,33.368,2.349,4.477,124.536,2.293,-1.414,0
103.98,80.664,75.86,8.409,2.983,37.96,112.567,1.99,-1.397,0
178.177,43.519,120.958,18.958,3.964,18.958,70.525,2.035,-1.414,0
119.29,13.146,78.597,15.515,3.058,2.563,168.753,0.741,1.411,1
108.667,16.293,82.852,73.349,1.784,36.572,143.824,0.61,0.002,1
192.203,78.633,155.765,54.377,2.896,25.625,122.026,1.794,-0.736,0
59.043,0.803,43.343,50.795,1.445,21.962,102.134,0.762,1.133,0
112.406,78.476,33.856,7.372,1.189,7.372,60.727,1.464,-1.413,0
120.793,95.941,71.012,75.581,2.152,48.448,259.89,2.004,0.065,0
112.406,85.419,52.793,34.582,1.329,1.796,111.492,0.824,-0.829,0
112.406,64.393,99.236,43.617,2.922,43.617,73.31,0.634,-1.372,0
112.406,170.23,79.562,20.992,1.923,20.992,116.221,4.592,-1.118,0
112.406,73.522,57.538,2.642,2.096,2.642,61.433,1.667,-1.388,0
117.546,1.761,82.841,58.608,2.234,2.567,141.292,0.621,0.911,0
112.406,94.627,43.417,42.659,1.245,42.659,65.616,0.857,-0.063,0
187.418,80.557,169.139,0.965,3.51,0.965,94.395,1.442,-1.394,0
92.902,14.605,58.178,54.674,2.219,3.123,114.117,0.996,1.339,1
105.492,72.316,85.817,42.354,1.858,5.986,137.416,0.894,-1.353,0
101.149,23.362,63.408,113.455,1.587,8.421,195.507,1.184,1.366,1
109.797,28.753,60.814,118.089,1.67,9.064,198.773,0.745,1.391,1
117.154,21.973,74.415,109.862,1.731,82.168,336.089,0.445,1.384,1
112.406,113.699,51.103,44.998,2.092,44.998,62.088,2.031,-1.309,0
112.406,96.232,83.615,2.721,2.167,2.721,95.143,1.408,-1.386,0
88.575,21.017,46.078,123.849,1.566,1.968,201.083,1.736,1.302,0
75.516,50.595,67.171,0.527,2.464,0.527,66.628,1.031,-1.414,0
112.406,65.879,54.853,4.676,1.794,4.676,69.828,0.938,-1.414,0
147.629,48.814,99.404,0.97,3.653,0.97,68.189,1.561,-1.404,0
89.938,72.538,79.644,4.782,2.545,4.782,84.071,1.467,-1.402,0
112.406,71.404,34.169,3.642,1.213,3.642,59.878,0.953,-1.411,0
96.98,22.058,68.412,150.772,1.532,5.148,252.197,3.885,1.397,1
112.406,72.671,46.898,28.198,2.055,28.198,55.467,1.469,-1.413,0
199.425,70.896,162.537,17.955,3.187,17.955,122.122,0.855,-1.412,0
130.7,53.103,104.921,23.635,2.493,23.635,97.637,0.617,-1.408,1
345.292,122.046,311.444,95.414,3.749,15.107,229.786,4.08,-1.303,0
112.406,86.902,43.115,1.73,1.502,1.73,65.617,1.756,-1.374,0
148.779,51.107,117.743,8.522,3.47,8.522,57.53,1.451,-1.404,0
98.297,24.224,62.358,22.278,2.507,34.25,116.488,0.712,-1.173,0
88.827,3.233,58.568,37.68,2.607,6.068,103.105,1.394,0.71,0
91.691,40.275,71.514,189.873,1.058,88.763,471.461,0.197,0.215,1
59.29,25.097,36.275,213.25,0.822,71.535,571.895,4.434,0.61,0
79.181,52.527,58.334,22.678,2.923,22.678,56.285,1.017,-1.313,0
85.744,3.682,62.494,33.726,2.444,10.103,112.832,1.919,1.314,0
146.243,4.37,103.478,104.845,2.241,1.33,304.587,0.209,0.489,1
167.044,84.178,96.216,40.955,3.273,3.257,129.61,1.008,-1.101,0
129.024,4.177,69.883,144.844,1.674,34.929,222.599,0.834,1.214,1
88.311,24.988,67.224,2.073,2.773,2.073,64.727,0.688,-1.395,0
141.407,39.21,101.875,13.94,3.12,23.877,124.427,0.822,-1.414,1
95.931,32.426,36.038,157.151,1.18,0.205,221.818,1.324,1.412,1
77.866,65.371,63.551,11.314,2.34,11.314,70.911,1.943,-1.358,0
179.674,5.527,114.636,90.809,2.122,56.109,319.618,0.697,0.864,0
164.617,6.91,110.558,167.811,1.483,50.199,502.379,0.426,0.862,1
149.412,3.465,76.313,99.355,2.611,122.201,703.135,1.031,1.08,1
98.005,14.115,60.561,0.029,3.13,0.029,57.484,1.031,-1.414,1
112.406,94.25,83.008,1.964,2.711,1.964,79.457,2.273,-1.309,0
123.52,8.06,76.051,110.895,1.899,0.843,195.138,0.905,0.716,1
147.525,8.679,112.081,128.74,1.895,29.685,298.696,2.296,0.825,0
112.406,100.282,35.39,5.956,1.178,5.956,66.742,1.886,-1.284,0
112.789,56.415,78.262,27.794,2.828,30.282,93.962,1.342,-0.068,1
172.968,72.672,148.344,31.481,3.822,2.97,106.792,2.389,-1.414,0
134.559,76.724,82.672,44.31,2.604,18.519,116.532,1.056,0.865,1
117.436,35.479,73.18,49.983,2.728,15.071,339.309,1.158,-1.283,0
112.406,79.317,70.331,14.995,2.099,14.837,137.094,1.039,-1.331,0
176.749,55.554,130.407,10.184,3.936,10.184,69.069,2.159,-1.302,0
91.321,34.606,66.584,37.745,2.489,3.417,113.761,2.168,1.344,0
90.78,73.32,84.338,27.225,1.871,38.305,167.933,0.672,-1.413,1
139.096,126.732,80.445,31.648,2.907,31.648,86.436,2.309,-1.142,0
117.68,63.819,86.235,23.832,3.078,23.832,76.746,1.305,-1.413,0
191.246,20.849,145.441,0.307,4.217,0.307,61.106,1.005,-1.414,0
213.252,65.491,175.45,51.51,3.439,2.89,116.275,1.335,-0.287,0
101.665,62.559,55.713,25.657,2.905,38.814,106.556,1.653,1.388,0
98.671,16.369,70.905,3.759,2.979,3.759,70.719,0.734,-1.409,1
119.479,74.807,88.742,27.568,3.099,27.568,82.091,1.103,-1.388,1
97.827,44.109,83.734,19.865,2.573,19.865,87.999,0.672,-1.413,0
108.921,3.29,70.593,36.328,2.739,36.328,66.626,0.995,0.725,1
200.181,44.145,153.001,5.322,2.983,5.322,143.147,0.751,-1.407,0
148.967,11.975,90.34,36.433,2.988,53.584,473.282,0.922,1.352,0
84.931,18.961,50.52,112.985,1.388,1.928,203.08,0.622,1.39,0
92.145,45.443,70.908,147.793,1.104,8.301,297.326,1.849,1.191,0
127.333,14.556,83.418,132.418,1.8,1.325,230.794,1.562,0.307,1
87.518,8.101,43.372,107.086,1.586,26.321,183.809,1.011,1.161,0
106.373,38.091,78.482,30.853,2.892,16.915,111.326,1.831,-1.403,0
135.203,131.398,92.102,30.657,2.998,30.657,96.39,2.205,-1.382,0
120.158,90.643,55.952,82.205,2.754,8.673,138.172,0.859,-0.656,1
132.236,22.139,94.568,47.373,2.623,18.431,158.303,1.35,-1.001,1
142.719,79.936,97.691,19.794,2.894,19.794,99.123,1.56,-1.412,0
170.717,107.007,83.431,79.038,2.613,31.65,134.437,1.323,0.706,1
92.243,50.298,62.446,102.144,1.644,50.222,194.488,1.152,0.381,0
144.323,4.499,104.881,36.998,2.972,9.765,151.828,1.529,1.335,1
214.935,64.511,154.521,34.911,3.724,79.504,291.018,0.996,-1.413,0
90.194,54.404,61.235,85.142,1.893,25.821,151.495,2.735,1.371,1
112.406,95.201,78.663,0.772,2.252,0.772,85.698,1.709,-1.371,0
112.406,73.815,25.124,2.383,0.939,2.383,51.663,1.141,-0.992,0
175.688,58.096,137.941,28.725,3.131,28.725,114.082,0.903,-1.41,0
80.751,10.586,56.1,109.161,1.239,27.257,179.034,0.715,0.678,0
95.541,24.855,54.479,92.974,2.004,15.536,177.895,1.633,1.389,0
151.186,32.728,99.532,39.689,2.872,11.59,149.309,0.965,-1.375,1
78.182,70.693,53.143,32.35,2.026,0.786,96.435,1.691,-0.461,0
88.327,2.738,59.985,65.334,1.85,30.144,163.88,0.715,1.116,0
108.07,10.154,81.028,5.168,3.071,5.168,80.612,0.897,-1.41,1
89.867,92.028,79.348,24.992,2.296,24.992,96.881,2.572,-1.376,0
328.976,1.041,233.52,213.073,2.43,54.843,881.146,1.997,0.99,0
166.224,43.227,123.536,3.847,3.223,32.451,117.522,0.967,-1.411,0
120.607,2.719,69.349,47.354,3.162,7.797,101.969,1.182,0.096,1
107.172,72.892,58.751,41.88,2.748,41.88,50.322,1.215,-0.865,0
81.212,9.782,59.446,31.819,2.216,3.39,94.751,0.785,-1.407,0
119.89,37.335,78.426,101.692,1.965,31.732,260.709,0.383,1.375,1
102.681,14.662,70.755,27.591,2.441,16.535,306.75,1.087,-1.0,0
105.464,4.751,70.32,52.309,2.434,34.708,276.444,1.289,1.16,0
276.082,87.901,189.712,18.888,4.293,18.888,81.445,2.98,-1.392,0
92.554,34.176,67.54,1.37,3.055,1.37,67.53,1.228,-1.393,1
128.102,6.612,92.14,311.383,0.901,7.221,592.772,0.221,1.156,1
95.819,30.804,74.875,98.028,1.612,53.936,145.994,2.261,1.014,0
77.475,20.15,54.47,11.895,2.486,49.786,96.916,0.945,-1.344,1
76.852,17.542,44.626,72.099,1.659,3.926,129.701,0.973,0.428,0
92.868,7.197,65.533,73.119,1.979,27.142,160.363,1.858,1.188,1
114.043,30.79,87.662,66.794,2.034,1.664,174.764,1.74,1.355,1
157.246,90.139,81.845,15.165,2.954,2.214,154.852,2.068,-0.132,0
97.803,8.543,69.916,57.579,2.07,1.054,166.677,1.184,0.61,0
93.17,12.281,61.849,49.233,2.655,0.935,114.067,1.635,1.333,1
128.639,20.882,99.842,92.718,2.18,33.767,177.656,2.714,0.154,1
112.406,80.508,51.913,2.97,1.966,2.97,63.943,1.82,-1.362,0
129.654,2.306,91.925,95.912,1.79,0.697,223.309,0.458,0.924,1
131.965,22.475,84.933,207.824,1.13,16.541,355.347,0.658,1.323,1
109.718,56.407,77.717,3.656,2.958,3.656,73.233,1.408,-1.385,0
94.3,47.585,77.519,26.684,2.286,26.684,86.797,1.475,-1.382,0
112.406,60.368,110.493,2.285,2.384,51.471,174.513,0.432,-1.315,1
112.406,150.839,73.786,1.048,2.195,131.667,230.231,3.978,-1.215,1
129.309,64.042,77.598,0.556,3.231,0.556,67.217,1.984,-1.33,1
97.042,45.359,65.315,14.541,2.745,14.541,67.718,1.465,0.55,0
94.516,109.208,68.693,79.506,1.944,44.99,275.095,3.057,0.458,0
110.829,33.216,57.573,145.373,1.412,39.547,196.509,0.66,1.412,1
86.169,18.202,56.184,78.227,1.838,35.194,114.514,1.284,1.335,0
115.25,44.621,90.087,0.135,3.277,0.135,66.033,1.349,-1.399,0
84.658,17.332,57.283,41.816,2.99,3.206,98.261,1.79,1.405,1
94.501,21.111,68.413,4.129,2.895,4.129,69.711,0.712,-1.407,0
128.772,71.167,81.262,1.904,3.028,1.904,71.479,2.041,-1.319,0
139.804,81.085,90.494,28.471,2.746,28.471,88.861,1.199,-0.974,1
101.08,53.105,79.584,72.655,1.841,4.348,176.123,2.2,0.632,1
128.609,23.762,85.413,15.322,3.106,15.322,82.395,0.591,-1.41,1
112.406,96.725,51.41,0.969,1.498,0.969,63.746,1.423,-1.378,0
104.922,16.907,58.903,63.562,2.478,13.863,136.074,1.041,1.332,1
94.354,10.308,64.044,67.21,2.102,57.648,98.996,1.431,1.258,0
126.686,10.193,82.1,164.746,1.596,0.999,275.775,2.173,1.385,1
84.822,52.985,74.835,30.081,2.205,30.081,81.053,1.672,-1.412,0
222.797,25.794,160.183,55.657,2.784,55.657,168.544,0.588,1.405,0
114.691,38.477,81.181,182.403,1.308,24.115,313.463,0.315,0.931,1
112.406,74.265,37.86,19.42,1.277,19.42,62.674,1.185,-1.27,0
112.406,86.613,87.068,68.41,2.485,23.198,119.231,0.622,-0.942,0
101.708,17.719,71.066,1.542,2.857,1.542,71.814,0.585,-1.363,1
129.384,22.215,93.088,55.825,2.171,22.944,227.943,1.007,-0.204,1
100.117,14.682,66.27,132.951,1.351,1.08,249.198,0.408,1.343,0
112.406,75.949,97.584,110.086,2.611,47.711,191.107,1.563,-0.103,0
112.406,85.036,124.527,5.111,3.191,5.111,58.866,1.864,-1.31,0
62.752,42.214,45.099,43.892,1.886,5.79,96.973,1.166,-0.798,0
85.659,34.616,64.244,262.906,0.939,28.484,503.809,7.081,1.372,0
135.276,58.7,93.776,57.993,2.816,25.224,164.093,0.608,0.986,1
126.795,106.836,79.636,51.557,2.185,0.336,150.899,3.306,-0.079,0
101.004,16.309,70.105,8.77,2.69,27.511,107.331,0.663,-1.338,0
137.562,107.388,96.421,24.782,2.88,24.782,90.063,1.68,-1.266,0
84.197,18.44,52.215,152.733,1.167,12.264,437.598,1.689,1.288,0
117.944,87.4,54.04,224.645,1.011,1.556,446.41,1.853,0.996,1
112.406,98.449,58.008,20.281,1.105,20.281,128.822,0.303,-1.184,1
112.406,149.272,41.327,21.82,1.035,21.82,90.658,2.394,-1.027,0
119.434,1.062,83.957,4.401,3.259,4.401,77.017,0.632,-1.252,1
138.672,43.906,101.336,130.745,1.701,1.17,254.369,0.994,1.329,1
94.665,31.271,67.034,24.767,2.339,0.546,214.527,0.845,-1.128,0
46.858,66.952,36.092,74.918,1.096,0.43,141.726,1.463,0.041,0
112.406,106.851,12.308,53.142,0.411,0.725,113.873,1.252,-0.378,0
112.406,77.977,22.5,2.55,0.751,2.55,58.584,0.858,-1.33,0
112.406,135.884,65.675,27.042,1.065,27.042,123.82,0.693,-1.14,1
128.437,1.39,91.269,27.959,2.684,27.959,96.39,0.607,1.121,1
136.2,71.481,84.51,19.91,3.047,19.91,81.08,1.803,-1.412,0
160.6,56.893,132.942,67.345,3.038,3.304,179.915,3.519,-1.405,0
117.163,48.841,91.132,76.172,2.062,0.422,174.16,2.366,0.428,1
59.771,54.319,45.933,25.937,1.956,25.937,53.855,1.276,-0.847,0
129.717,6.515,84.772,131.022,1.655,3.655,242.94,0.999,1.13,1
105.767,14.137,67.9,47.286,2.648,22.861,203.98,1.205,1.342,1
87.568,21.03,51.51,154.708,1.285,11.542,443.281,2.111,1.28,0
216.388,24.792,52.909,258.967,1.983,3.253,325.803,1.944,1.216,0
97.907,48.852,79.411,48.102,1.864,1.68,144.579,1.248,-1.414,0
87.632,54.321,64.918,312.372,0.542,118.31,718.046,0.763,0.527,0
99.809,12.419,77.546,52.345,2.009,52.345,91.704,1.014,0.154,1
112.406,185.372,142.282,70.46,2.891,98.909,176.018,2.223,1.249,0
86.285,7.915,63.327,30.738,2.279,41.116,193.206,1.364,-1.188,0
126.255,31.728,94.02,41.546,2.356,4.164,148.182,0.467,-1.374,0
85.512,24.322,47.19,193.223,1.03,126.178,422.114,1.047,0.084,0
98.569,36.712,72.122,95.774,1.616,41.736,271.547,1.556,1.389,0
119.688,23.466,66.716,107.458,1.906,4.56,216.888,0.834,1.353,1
92.518,6.229,54.732,66.747,2.024,1.398,132.418,1.055,0.787,0
440.089,6.312,315.364,86.657,3.117,13.853,306.784,0.668,0.808,0
144.486,5.517,101.251,89.713,2.523,8.229,263.476,1.955,0.842,0
86.338,53.454,67.05,68.478,1.716,17.882,136.031,1.659,-0.101,0
115.668,58.402,65.998,57.96,2.42,57.96,74.039,2.151,1.39,1
125.081,70.774,89.772,3.363,3.135,3.363,67.278,1.863,-1.338,0
95.951,25.447,72.462,2.916,3.275,2.916,49.769,1.106,-1.414,0
78.418,14.774,50.313,115.936,1.233,17.122,205.694,0.592,1.364,0
162.275,55.509,112.511,204.636,2.7,1.853,367.111,6.652,1.365,0
121.517,98.291,74.587,184.745,1.34,24.09,285.965,1.296,1.06,1
112.406,97.816,99.855,75.451,2.502,0.805,162.207,1.799,-0.006,0
156.938,29.565,123.591,67.785,2.121,1.478,208.277,1.171,-0.872,0
112.406,72.639,31.267,0.725,1.242,0.725,49.529,1.349,-1.404,0
125.854,61.946,80.807,4.353,3.017,4.353,82.283,1.496,-1.23,0
103.134,8.638,78.162,22.081,2.75,22.081,69.247,1.149,-1.402,1
103.073,39.849,91.67,0.485,3.149,0.485,63.465,0.999,-1.414,0
276.399,140.706,165.878,107.164,2.943,32.057,304.788,0.704,0.253,0
69.201,55.207,54.504,1.994,2.31,1.994,60.187,1.462,-1.394,0
111.698,29.871,80.098,1.579,3.067,1.579,79.149,1.085,-1.411,0
89.002,31.058,56.493,116.613,1.383,0.464,227.098,0.497,1.371,0
79.094,59.497,59.343,33.188,2.688,22.602,103.979,2.063,-1.414,0
189.895,5.762,133.507,1.947,3.681,1.947,88.454,0.631,-1.397,0
84.053,15.518,37.942,157.009,1.126,46.168,176.985,0.716,1.27,0
71.581,17.864,54.08,108.89,1.341,3.749,207.053,3.332,1.376,0
119.901,46.762,95.91,73.933,2.421,26.819,225.533,3.647,-1.408,1
